sentence
Simplify 3(x + 2) + 2(2x - 5);3(x + 2) + 2(2x - 5) --> Distribute. 3x + 6 + 4x - 10 --> Combine like terms. 7x - 4
Simplify (4/9)(3a - 1/5b) - (5/6)((2/7)a + 2/3b); (4/9)(3a - 1/5b) - (5/6)((2/7)a + 2/3b) --> Distribute. 4/3a - 4/45b - 20/63a - 20/18b --> Combine like terms. 4/3a - 20/63a - 4/45b - 20/18b --> Combine like terms. 252/189a - 140/189a - 8/90b - 40/18b --> Simplify fractions. 112/189a - 200/189b --> Simplify fractions. 16/27a - 200/189b
Simplify (1/3)(4x + 2/3y) - (2/5)((1/8)x - 1/4y); (1/3)(4x + 2/3y) - (2/5)((1/8)x - 1/4y) --> Distribute. 4/3x + 2/9y - 2/40x + 2/20y --> Combine like terms. 4/3x - 2/40x + 2/9y + 2/20y --> Combine like terms. 160/120x - 24/120x + 40/180y + 6/180y --> Simplify fractions. 136/120x + 46/180y --> Simplify fractions. 34/30x + 46/180y --> Simplify fractions. 17/15x + 23/90y
Simplify (5/7)(2a + 4/5b) + (3/4)((3/8)a + 1/2b); (5/7)(2a + 4/5b) + (3/4)((3/8)a + 1/2b) --> Distribute. 10/7a + 20/35b + 9/32a + 3/8b --> Combine like terms. 10/7a + 9/32a + 20/35b + 3/8b --> Combine like terms. 320/224a + 63/224a + 400/1120b + 105/1120b --> Simplify fractions. 383/224a + 505/1120b --> Simplify fractions. 383/224a + 505/1120b
Simplify (3/8)(5x - 3/4y) + (4/5)((1/3)x + 1/6y); (3/8)(5x - 3/4y) + (4/5)((1/3)x + 1/6y) --> Distribute. 15/8x - 9/32y + 4/15x + 2/30y --> Combine like terms. 15/8x + 4/15x - 9/32y + 2/30y --> Combine like terms. 112/60x + 24/60x - 90/240y + 4/60y --> Simplify fractions. 136/60x - 90/240y + 4/60y --> Simplify fractions. 34/15x - 3/8y --> Simplify fractions. 68/30x - 6/16y --> Simplify fractions. 34/15x - 3/8y
Simplify (2/5)(3a + 5/6b) - (4/7)((2/3)a - 1/2b); (2/5)(3a + 5/6b) - (4/7)((2/3)a - 1/2b) --> Distribute. 6/5a + 5/15b - 16/21a + 4/7b --> Combine like terms. 6/5a - 16/21a + 5/15b + 4/7b --> Combine like terms. 252/105a - 112/105a + 21/105b + 60/105b --> Simplify fractions. 140/105a - 91/105b --> Simplify fractions. 4/3a - 91/105b
Simplify (3/4)(4x + 1/2y) - (5/6)((3/4)x - 2/5y); (3/4)(4x + 1/2y) - (5/6)((3/4)x - 2/5y) --> Distribute. 12/4x + 3/8y - 15/24x + 2/6y --> Combine like terms. 12/4x - 15/24x + 3/8y + 2/6y --> Combine like terms. 288/96x - 90/96x + 36/48y + 32/96y --> Simplify fractions. 198/96x + 68/96y --> Simplify fractions. 11/5x + 17/24y
Simplify (4/5)(5a - 3/4b) + (2/3)((5/6)a + 1/2b); (4/5)(5a - 3/4b) + (2/3)((5/6)a + 1/2b) --> Distribute. 20/5a - 12/20b + 10/18a + 2/3b --> Combine like terms. 20/5a + 10/18a - 12/20b + 2/3b --> Combine like terms. 72/18a + 10/18a - 12/20b + 6/6b --> Simplify fractions. 80/18a - 12/20b + 6/6b --> Simplify fractions. 40/9a - 12/20b + 1b --> Simplify fractions. 40/9a - 6/10b + 10/10b --> Simplify fractions. 40/9a + 4/10b --> Simplify fractions. 80/18a + 2/5b --> Simplify fractions. 40/9a + 2/5b
Simplify (1/2)(2x + 3/4y) - (2/3)((5/6)x - 1/2y); (1/2)(2x + 3/4y) - (2/3)((5/6)x - 1/2y) --> Distribute. x + 3/8y - 10/18x + 2/3y --> Combine like terms. x - 10/18x + 3/8y + 2/3y --> Combine like terms. 18/18x - 10/18x + 3/8y + 2/3y --> Simplify fractions. 1x - 5/9x + 3/8y + 2/3y --> Simplify fractions. x - 5/9x + 3/8y + 2/3y --> Simplify fractions. 4/9x + 3/8y + 2/3y --> Simplify fractions. 4/9x + 19/24b
Simplify (2/3)(3a - 1/4b) + (3/5)((4/7)a + 1/6b); (2/3)(3a - 1/4b) + (3/5)((4/7)a + 1/6b) --> Distribute. 2a - 2/3b + 12/35a + 3/30b --> Combine like terms. 2a + 12/35a - 2/3b + 3/30b --> Combine like terms. 70/35a + 12/35a - 20/30b + 3/30b --> Simplify fractions. 82/35a + 12/35a - 17/30b --> Simplify fractions. 94/35a - 17/30b --> Simplify fractions. 282/105a - 17/30b
Simplify (3/5)(4x - 3/4y) - (4/7)((1/3)x + 1/5y); (3/5)(4x - 3/4y) - (4/7)((1/3)x + 1/5y) --> Distribute. 12/5x - 9/20y - 16/35x - 4/35y --> Combine like terms. 12/5x - 16/35x - 9/20y - 4/35y --> Combine like terms. 420/175x - 112/175x - 315/700y - 140/700y --> Simplify fractions. 308/175x - 455/700y --> Simplify fractions. 88/50x - 13/20y --> Simplify fractions. 176/100x - 13/20y --> Simplify fractions. 44/25x - 13/20y
Question;Answer
What is 3 + 5?;8
Calculate 7 - 2;5
Find the result of 4 * 6;24
Evaluate 9 / 3;3
What is 8 + 9?;17
Calculate 15 - 7;8
Find the product of 5 * 4;20
Evaluate 12 / 6;2
What is 6 + 7?;13
Calculate 10 - 3;7
Find the result of 2 * 9;18
Evaluate 16 / 4;4
What is 4 + 8?;12
Calculate 11 - 5;6
Find the product of 3 * 7;21
Evaluate 18 / 9;2
What is 7 + 6?;13
Calculate 14 - 6;8
Find the result of 5 * 3;15
Evaluate 20 / 5;4
What is 5 + 4?;9
Calculate 9 - 4;5
Find the product of 6 * 2;12
Evaluate 14 / 7;2
What is 2 + 7?;9
Calculate 8 - 3;5
Find the result of 7 * 4;28
Evaluate 10 / 2;5
What is 9 + 6?;15
Calculate 12 - 6;6
Find the product of 4 * 3;12
Evaluate 6 / 2;3
What is 5 + 8?;13
Calculate 14 - 3;11
Find the result of 3 * 5;15
Evaluate 12 / 4;3
What is 7 + 4?;11
Calculate 9 - 2;7
Find the product of 6 * 4;24
Evaluate 16 / 8;2
What is 6 + 5?;11
Calculate 10 - 4;6
Find the result of 2 * 8;16
Evaluate 14 / 7;2
What is 3 + 7?;10
Calculate 8 - 5;3
Find the product of 4 * 5;20
Evaluate 18 / 6;3
What is 4 + 6?;10
Calculate 11 - 4;7
Find the result of 5 * 2;10
Evaluate 10 / 5;2
What is 8 + 3?;11
Calculate 12 - 5;7
Find the product of 6 * 3;18
Evaluate 15 / 3;5
What is 7 + 3?;10
Calculate 9 - 3;6
Find the result of 4 * 4;16
Evaluate 8 / 4;2
What is 6 + 4?;10
Calculate 10 - 2;8
Find the product of 3 * 6;18
Evaluate 12 / 3;4
What is 5 + 6?;11
Calculate 8 - 4;4
Find the result of 2 * 7;14
Evaluate 14 / 2;7
What is 9 + 5?;14
Calculate 11 - 3;8
Find the product of 5 * 5;25
Evaluate 20 / 4;5
What is 7 + 2?;9
Calculate 10 - 5;5
Find the result of 4 * 7;28
Evaluate 16 / 8;2
What is 3 + 6?;9
Calculate 8 - 2;6
Find the product of 3 * 4;12
Evaluate 9 / 3;3
What is 4 + 5?;9
Calculate 10 - 4;6
Find the result of 2 * 6;12
Evaluate 18 / 6;3
What is 6 + 6?;12
Calculate 9 - 3;6
Find the product of 5 * 3;15
Evaluate 12 / 4;3
What is 7 + 7?;14
Calculate 11 - 4;7
Find the result of 6 * 2;12
Evaluate 14 / 7;2
What is 8 + 4?;12
Calculate 12 - 5;7
Find the product of 4 * 2;8
Evaluate 16 / 8;2
What is 5 + 7?;12
Calculate 10 - 3;7
Find the result of 2 * 5;10
Evaluate 15 / 3;5
What is 6 + 8?;14
Calculate 9 - 4;5
Find the product of 3 * 4;12
Evaluate 12 / 6;2
What is 4 + 7?;11
Calculate 11 - 3;8
Find the result of 5 * 4;20
Evaluate 18 / 9;2
What is 7 + 5?;12
Calculate 10 - 4;6
Find the product of 4 * 3;12
Evaluate 14 / 7;2
What is 8 + 6?;14
Calculate 12 - 5;7
Find the result of 6 * 3;18
Evaluate 15 / 3;5
What is 5 + 8?;13
Calculate 9 - 3;6
Find the product of 5 * 2;10
Evaluate 12 / 4;3
What is 6 + 7?;13
Calculate 11 - 4;7
Find the result of 2 * 5;10
Evaluate 10 / 5;2
What is 9 + 6?;15
Calculate 12 - 6;6
Find the product of 4 * 3;12
Evaluate 6 / 2;3
What is 5 + 4?;9
Calculate 9 - 4;5
Find the result of 6 * 2;12
Evaluate 8 / 4;2
What is 8 + 7?;15
Calculate 11 - 5;6
Find the product of 5 * 3;15
Evaluate 12 / 6;2
What is 3 + 7?;10
Calculate 8 - 3;5
Find the result of 4 * 4;16
Evaluate 14 / 7;2
What is 6 + 5?;11
Calculate 9 - 4;5
Find the product of 3 * 2;6
Evaluate 10 / 5;2
What is 4 + 6?;10
Calculate 11 - 4;7
Find the result of 2 * 3;6
Evaluate 12 / 6;2
What is 5 + 3?;8
Calculate 9 - 2;7
Find the product of 4 * 2;8
Evaluate 8 / 4;2
What is 6 + 4?;10
Calculate 10 - 3;7
Find the result of 3 * 2;6
Evaluate 12 / 6;2
What is 8 + 3?;11
Calculate 11 - 4;7
Find the product of 4 * 3;12
Evaluate 15 / 3;5
What is 7 + 3?;10
Calculate 9 - 3;6
Find the result of 5 * 2;10
Evaluate 12 / 4;3
What is 6 + 2?;8
Calculate 8 - 3;5
Find the product of 4 * 2;8
Evaluate 10 / 5;2
What is 8 + 5?;13
Calculate 11 - 4;7
Find the result of 6 * 2;12
Evaluate 14 / 7;2
What is 9 + 4?;13
Calculate 10 - 3;7
Find the product of 3 * 2;6
Evaluate 12 / 6;2
What is 5 + 5?;10
Calculate 8 - 2;6
Find the result of 4 * 2;8
Evaluate 8 / 4;2
What is 6 + 6?;12
Calculate 9 - 3;6
Find the product of 5 * 2;10
Evaluate 12 / 4;3
What is 7 + 7?;14
Calculate 11 - 4;7
Find the result of 2 * 6;12
Evaluate 14 / 7;2
What is 8 + 7?;15
Calculate 12 - 5;7
Find the product of 4 * 2;8
Evaluate 16 / 8;2
What is 5 + 6?;11
Calculate 9 - 3;6
Find the result of 6 * 2;12
Evaluate 10 / 5;2
What is 7 + 8?;15
Calculate 11 - 4;7
Find the product of 5 * 2;10
Evaluate 12 / 6;2
What is 9 + 3?;12
Calculate 10 - 2;8
Find the result of 4 * 3;12
Evaluate 15 / 3;5
What is 6 + 4?;10
Calculate 9 - 3;6
Find the product of 3 * 2;6
Evaluate 12 / 6;2
What is 5 + 7?;12
Calculate 8 - 3;5
Find the result of 2 * 4;8
Evaluate 10 / 5;2
What is 8 + 6?;14
Calculate 11 - 4;7
Find the product of 4 * 3;12
Evaluate 14 / 7;2
What is 9 + 5?;14
Calculate 10 - 3;7
Find the result of 5 * 2;10
Evaluate 12 / 6;2
What is 7 + 2?;9
Calculate 9 - 4;5
Find the product of 4 * 2;8
Evaluate 8 / 4;2
What is 6 + 3?;9
Calculate 8 - 2;6
Find the result of 3 * 2;6
Evaluate 12 / 6;2
What is 5 + 5?;10
Calculate 9 - 3;6
Find the product of 4 * 2;8
Evaluate 10 / 5;2
What is 7 + 6?;13
Calculate 8 - 3;5
Find the result of 2 * 4;8
Evaluate 9 / 3;3
What is 6 + 2?;8
Calculate 10 - 3;7
Find the product of 3 * 3;9
Evaluate 12 / 6;2
What is 8 + 3?;11
Calculate 11 - 4;7
Find the result of 5 * 2;10
Evaluate 14 / 7;2
What is 9 + 4?;13
Calculate 10 - 3;7
Find the product of 4 * 2;8
Evaluate 16 / 8;2
What is 5 + 4?;9
Calculate 9 - 4;5
Find the result of 6 * 2;12
Evaluate 18 / 6;3
What is 7 + 3?;10
Calculate 8 - 3;5
Find the product of 3 * 3;9
Evaluate 9 / 3;3
What is 6 + 6?;12
Calculate 11 - 4;7
Find the result of 4 * 2;8
Evaluate 14 / 7;2
What is 8 + 5?;13
Calculate 10 - 4;6
Find the product of 5 * 2;10
Evaluate 12 / 6;2
What is 9 + 6?;15
Calculate 11 - 5;6
Find the result of 6 * 2;12
Evaluate 15 / 3;5
What is 7 + 8?;15
Calculate 10 - 3;7
Find the product of 4 * 2;8
Evaluate 18 / 6;3
What is 5 + 7?;12
Calculate 9 - 4;5
Find the result of 3 * 3;9
Evaluate 14 / 7;2
What is 8 + 7?;15
Calculate 10 - 4;6
Find the product of 5 * 2;10
Evaluate 16 / 8;2
What is 9 + 3?;12
Calculate 11 - 3;8
Find the result of 6 * 2;12
Evaluate 12 / 6;2
What is 7 + 2?;9
Calculate 10 - 3;7
Find the product of 3 * 3;9
Evaluate 8 / 4;2
What is 6 + 4?;10
Calculate 9 - 3;6
Find the result of 4 * 2;8
Evaluate 10 / 5;2
What is 8 + 6?;14
Calculate 11 - 4;7
Find the product of 5 * 2;10
Evaluate 12 / 6;2
What is 9 + 5?;14
Calculate 10 - 3;7
Find the result of 6 * 2;12
Evaluate 14 / 7;2
What is 7 + 4?;11
Calculate 8 - 2;6
Find the product of 4 * 3;12
Evaluate 9 / 3;3
Question;Answer
What is 3 + 0?;3
Calculate 7 - 0;7
Find the result of 4 * 0;0
Evaluate 0 / 3;0
What is 8 + 0?;8
Calculate 0 - 7;-7
Find the product of 5 * 0;0
Evaluate 0 / 6;0
What is 0 + 7?;7
Calculate 0 - 4;-4
Find the result of 0 * 5;0
Evaluate 0 / 2;0
What is 2 + 0?;2
Calculate 9 - 0;9
Find the product of 0 * 3;0
Evaluate 0 / 4;0
What is 6 + 0?;6
Calculate 0 - 3;-3
Find the result of 4 * 0;0
Evaluate 0 / 5;0
What is 0 + 4?;4
Calculate 7 - 0;7
Find the product of 0 * 6;0
Evaluate 0 / 7;0
What is 5 + 0?;5
Calculate 0 - 6;-6
Find the result of 3 * 0;0
Evaluate 0 / 8;0
What is 0 + 3?;3
Calculate 8 - 0;8
Find the product of 0 * 4;0
Evaluate 0 / 9;0
What is 9 + 0?;9
Calculate 0 - 2;-2
Find the result of 7 * 0;0
Evaluate 0 / 10;0
What is 0 + 2?;2
Calculate 6 - 0;6
Find the product of 0 * 7;0
Evaluate 0 / 2;0
What is 4 + 0?;4
Calculate 0 - 5;-5
Find the result of 2 * 0;0
Evaluate 0 / 3;0
What is 0 + 5?;5
Calculate 9 - 0;9
Find the product of 0 * 8;0
Evaluate 0 / 4;0
What is 7 + 0?;7
Calculate 0 - 4;-4
Find the result of 6 * 0;0
Evaluate 0 / 5;0
What is 0 + 6?;6
Calculate 8 - 0;8
Find the product of 0 * 9;0
Evaluate 0 / 6;0
What is 3 + 0?;3
Calculate 0 - 7;-7
Find the result of 5 * 0;0
Evaluate 0 / 7;0
What is 0 + 7?;7
Calculate 6 - 0;6
Find the product of 0 * 2;0
Evaluate 0 / 8;0
What is 2 + 0?;2
Calculate 9 - 0;9
Find the result of 0 * 4;0
Evaluate 0 / 9;0
What is 0 + 9?;9
Calculate 0 - 2;-2
Find the product of 3 * 0;0
Evaluate 0 / 10;0
What is 5 + 0?;5
Calculate 0 - 3;-3
Find the result of 4 * 0;0
Evaluate 0 / 2;0
What is 0 + 4?;4
Calculate 7 - 0;7
Find the product of 0 * 6;0
Evaluate 0 / 3;0
What is 6 + 0?;6
Calculate 0 - 5;-5
Find the result of 2 * 0;0
Evaluate 0 / 4;0
What is 0 + 2?;2
Calculate 9 - 0;9
Find the product of 0 * 7;0
Evaluate 0 / 5;0
What is 7 + 0?;7
Calculate 0 - 4;-4
Find the result of 6 * 0;0
Evaluate 0 / 6;0
What is 0 + 6?;6
Calculate 8 - 0;8
Find the product of 0 * 9;0
Evaluate 0 / 7;0
What is 3 + 0?;3
Calculate 0 - 7;-7
Find the result of 5 * 0;0
Evaluate 0 / 8;0
What is 0 + 5?;5
Calculate 9 - 0;9
Find the product of 0 * 8;0
Evaluate 0 / 9;0
What is 7 + 0?;7
Calculate 0 - 6;-6
Find the result of 4 * 0;0
Evaluate 0 / 10;0
What is 0 + 4?;4
Calculate 6 - 0;6
Find the product of 0 * 2;0
Evaluate 0 / 3;0
What is 2 + 0?;2
Calculate 9 - 0;9
Find the result of 0 * 4;0
Evaluate 0 / 9;0
What is 0 + 9?;9
Calculate 0 - 2;-2
Find the product of 3 * 0;0
Evaluate 0 / 10;0
What is 5 + 0?;5
Calculate 0 - 3;-3
Find the result of 4 * 0;0
Evaluate 0 / 2;0
What is 0 + 4?;4
Calculate 7 - 0;7
Find the product of 0 * 6;0
Evaluate 0 / 3;0
What is 6 + 0?;6
Calculate 0 - 5;-5
Find the result of 2 * 0;0
Evaluate 0 / 4;0
What is 0 + 2?;2
Calculate 9 - 0;9
Find the product of 0 * 7;0
Evaluate 0 / 5;0
What is 7 + 0?;7
Calculate 0 - 4;-4
Find the result of 6 * 0;0
Evaluate 0 / 6;0
What is 0 + 6?;6
Calculate 8 - 0;8
Find the product of 0 * 9;0
Evaluate 0 / 7;0
What is 3 + 0?;3
Calculate 0 - 7;-7
Find the result of 5 * 0;0
Evaluate 0 / 8;0
What is 0 + 5?;5
Calculate 9 - 0;9
Question;Answer
Simplify 0.5(x - 2) + 0.25(2x + 1);0.5(x - 2) + 0.25(2x + 1) --> Distribute. 0.5x - 1 + 0.5x + 0.25 --> Combine like terms. 1x - 1 + 0.25 --> Combine like terms. 1.25x - 0.75
Simplify 0.3(3x - 1) + 0.2(2x + 2);0.3(3x - 1) + 0.2(2x + 2) --> Distribute. 0.9x - 0.3 + 0.4x + 0.4 --> Combine like terms. 1.3x + 0.1 --> Combine like terms. 13/10x + 1/10
Simplify 0.6(x + 2) + 0.4(3x - 1);0.6(x + 2) + 0.4(3x - 1) --> Distribute. 0.6x + 1.2 + 1.2x - 0.4 --> Combine like terms. 1.8x + 1.2 - 0.4 --> Combine like terms. 1.8x + 0.8
Simplify 0.25(4x - 3) + 0.5(2x + 5);0.25(4x - 3) + 0.5(2x + 5) --> Distribute. 1x - 0.75 + 1x + 2.5 --> Combine like terms. 2x - 0.75 + 2.5 --> Combine like terms. 2x + 1.75
Simplify 0.4(2x + 1) + 0.3(3x - 2);0.4(2x + 1) + 0.3(3x - 2) --> Distribute. 0.8x + 0.4 + 0.9x - 0.6 --> Combine like terms. 1.7x - 0.2 --> Combine like terms. 17/10x - 1/5
Simplify 0.2(x - 3) + 0.6(2x + 4);0.2(x - 3) + 0.6(2x + 4) --> Distribute. 0.2x - 0.6 + 1.2x + 2.4 --> Combine like terms. 1.4x - 0.6 + 2.4 --> Combine like terms. 1.4x + 1.8
Simplify 0.5(3x - 2) + 0.25(2x + 3);0.5(3x - 2) + 0.25(2x + 3) --> Distribute. 1.5x - 1 + 0.5x + 0.75 --> Combine like terms. 2x - 1 + 0.75 --> Combine like terms. 2x - 0.25
Simplify 0.3(x + 2) + 0.2(3x - 1);0.3(x + 2) + 0.2(3x - 1) --> Distribute. 0.3x + 0.6 + 0.6x - 0.2 --> Combine like terms. 0.9x + 0.6 - 0.2 --> Combine like terms. 0.9x + 0.4
Simplify 0.25(2x - 1) + 0.5(3x + 4);0.25(2x - 1) + 0.5(3x + 4) --> Distribute. 0.5x - 0.25 + 1.5x + 2 --> Combine like terms. 2x - 0.25 + 2 --> Combine like terms. 2x + 1.75
Simplify 0.4(3x + 1) + 0.3(2x - 2);0.4(3x + 1) + 0.3(2x - 2) --> Distribute. 1.2x + 0.4 + 0.6x - 0.6 --> Combine like terms. 1.8x - 0.2 --> Combine like terms. 9/5x - 1/10
Simplify 0.2(x - 2) + 0.6(2x + 3);0.2(x - 2) + 0.6(2x + 3) --> Distribute. 0.2x - 0.4 + 1.2x + 1.8 --> Combine like terms. 1.4x - 0.4 + 1.8 --> Combine like terms. 1.4x + 1.4
Simplify 0.5(2x - 3) + 0.25(3x + 2);0.5(2x - 3) + 0.25(3x + 2) --> Distribute. 1x - 1.5 + 0.75x + 0.5 --> Combine like terms. 1.75x - 1.5 + 0.5 --> Combine like terms. 1.75x - 1
Simplify 0.3(x + 1) + 0.2(2x - 1);0.3(x + 1) + 0.2(2x - 1) --> Distribute. 0.3x + 0.3 + 0.4x - 0.2 --> Combine like terms. 0.7x + 0.3 - 0.2 --> Combine like terms. 0.7x + 0.1
Simplify 0.6(2x + 2) + 0.4(3x - 2);0.6(2x + 2) + 0.4(3x - 2) --> Distribute. 1.2x + 1.2 + 1.2x - 0.8 --> Combine like terms. 2.4x + 1.2 - 0.8 --> Combine like terms. 2.4x + 0.4
Simplify 0.25(3x - 2) + 0.5(2x + 5);0.25(3x - 2) + 0.5(2x + 5) --> Distribute. 0.75x - 0.5 + 1x + 2.5 --> Combine like terms. 1.75x - 0.5 + 2.5 --> Combine like terms. 1.75x + 2
Simplify 0.4(2x + 1) + 0.3(3x - 1);0.4(2x + 1) + 0.3(3x - 1) --> Distribute. 0.8x + 0.4 + 0.9x - 0.3 --> Combine like terms. 1.7x + 0.4 - 0.3 --> Combine like terms. 1.7x + 0.1
Simplify 0.2(x - 3) + 0.6(3x + 4);0.2(x - 3) + 0.6(3x + 4) --> Distribute. 0.2x - 0.6 + 1.8x + 2.4 --> Combine like terms. 2x - 0.6 + 2.4 --> Combine like terms. 2x + 1.8
Simplify 0.5(3x - 2) + 0.25(2x + 3);0.5(3x - 2) + 0.25(2x + 3) --> Distribute. 1.5x - 1 + 0.5x + 0.75 --> Combine like terms. 2x - 1 + 0.75 --> Combine like terms. 2x - 0.25
Simplify 0.3(x + 2) + 0.2(3x - 1);0.3(x + 2) + 0.2(3x - 1) --> Distribute. 0.3x + 0.6 + 0.6x - 0.2 --> Combine like terms. 0.9x + 0.6 - 0.2 --> Combine like terms. 0.9x + 0.4
Simplify 0.25(2x - 1) + 0.5(3x + 4);0.25(2x - 1) + 0.5(3x + 4) --> Distribute. 0.5x - 0.25 + 1.5x + 2 --> Combine like terms. 2x - 0.25 + 2 --> Combine like terms. 2x + 1.75
Simplify 0.4(3x + 1) + 0.3(2x - 2);0.4(3x + 1) + 0.3(2x - 2) --> Distribute. 1.2x + 0.4 + 0.6x - 0.6 --> Combine like terms. 1.8x - 0.2 --> Combine like terms. 9/5x - 1/10
Simplify 0.2(x - 2) + 0.6(2x + 3);0.2(x - 2) + 0.6(2x + 3) --> Distribute. 0.2x - 0.4 + 1.2x + 1.8 --> Combine like terms. 1.4x - 0.4 + 1.8 --> Combine like terms. 1.4x + 1.4
Simplify 0.5(2x - 3) + 0.25(3x + 2);0.5(2x - 3) + 0.25(3x + 2) --> Distribute. 1x - 1.5 + 0.75x + 0.5 --> Combine like terms. 1.75x - 1.5 + 0.5 --> Combine like terms. 1.75x - 1
Simplify 0.3(x + 1) + 0.2(2x - 1);0.3(x + 1) + 0.2(2x - 1) --> Distribute. 0.3x + 0.3 + 0.4x - 0.2 --> Combine like terms. 0.7x + 0.3 - 0.2 --> Combine like terms. 0.7x + 0.1
Simplify 0.6(2x + 2) + 0.4(3x - 2);0.6(2x + 2) + 0.4(3x - 2) --> Distribute. 1.2x + 1.2 + 1.2x - 0.8 --> Combine like terms. 2.4x + 1.2 - 0.8 --> Combine like terms. 2.4x + 0.4
Simplify 0.25(3x - 2) + 0.5(2x + 5);0.25(3x - 2) + 0.5(2x + 5) --> Distribute. 0.75x - 0.5 + 1x + 2.5 --> Combine like terms. 1.75x - 0.5 + 2.5 --> Combine like terms. 1.75x + 2
Simplify 0.4(2x + 1) + 0.3(3x - 1);0.4(2x + 1) + 0.3(3x - 1) --> Distribute. 0.8x + 0.4 + 0.9x - 0.3 --> Combine like terms. 1.7x + 0.4 - 0.3 --> Combine like terms. 1.7x + 0.1
Convert 0.8 to a fraction;4/5
Convert 0.625 to a fraction;5/8
Convert 0.3333 to a fraction;1/3
Convert 0.16 to a fraction;4/25
Convert 0.875 to a fraction;7/8
Convert 3/5 to a decimal;0.6
Convert 2/7 to a decimal;0.2857
Convert 4/9 to a decimal;0.4444
Convert 1/8 to a decimal;0.125
Convert 5/6 to a decimal;0.8333
Convert 0.125 to a fraction;1/8
Convert 0.6667 to a fraction;2/3
Convert 0.4 to a fraction;2/5
Convert 0.875 to a fraction;7/8
Convert 0.1111 to a fraction;1/9
Convert 5/7 to a decimal;0.7143
Convert 3/8 to a decimal;0.375
Convert 2/3 to a decimal;0.6667
Convert 4/5 to a decimal;0.8
Convert 0.25 to a fraction;1/4
Convert 0.8571 to a fraction;6/7
Convert 0.6 to a fraction;3/5
Convert 0.125 to a fraction;1/8
Convert 0.875 to a fraction;7/8
Convert 0.3333 to a fraction;1/3
Convert 0.7143 to a fraction;5/7
Convert 0.4444 to a fraction;4/9
Convert 0.2857 to a fraction;2/7
Convert 0.125 to a fraction;1/8
Convert 0.6 to a fraction;3/5
